Name1,Name2,Total_Paper_Count,Total_Citations_Achieved
886,887,2,6
887,944,2,6
887,1146,2,6
200,887,2,6
887,890,2,6
887,1114,2,6
367,887,2,6
414,887,2,6
301,887,3,6
117,887,2,6
348,887,2,6
887,1111,2,6
440,887,2,6
887,971,2,6
887,1013,2,6
887,1000,2,6
887,1078,2,6
596,887,2,6
243,887,2,6
616,887,2,6
279,887,2,6
887,994,2,6
248,887,2,6
887,1016,2,6
887,1167,2,6
499,887,2,6
727,887,2,6
255,887,2,6
887,1152,2,6
602,887,2,6
887,889,2,6
599,887,2,6
322,886,2,6
322,944,2,6
322,1146,2,6
200,322,2,6
322,890,2,6
322,1114,2,6
322,367,2,6
322,414,2,6
301,322,2,6
117,322,2,6
322,348,2,6
322,1111,2,6
322,440,2,6
322,971,2,6
322,1013,2,6
322,1000,2,6
322,1078,2,6
322,596,2,6
243,322,2,6
322,616,2,6
279,322,2,6
322,994,2,6
248,322,2,6
322,1016,2,6
322,1167,2,6
322,1179,2,6
322,499,2,6
322,727,2,6
255,322,2,6
322,1152,2,6
322,602,2,6
322,889,2,6
322,599,2,6
886,944,2,6
886,1146,2,6
200,886,2,6
886,890,2,6
886,1114,2,6
367,886,2,6
414,886,2,6
301,886,2,6
117,886,2,6
348,886,2,6
886,1111,2,6
440,886,2,6
886,971,2,6
886,1013,2,6
886,1000,2,6
886,1078,2,6
596,886,2,6
243,886,2,6
616,886,2,6
279,886,2,6
886,994,2,6
248,886,2,6
886,1016,2,6
886,1167,2,6
886,1179,2,6
499,886,2,6
727,886,2,6
255,886,2,6
886,1152,2,6
602,886,2,6
886,889,2,6
599,886,2,6
944,1146,2,6
200,944,2,6
890,944,2,6
944,1114,2,6
367,944,2,6
414,944,2,6
301,944,2,6
117,944,2,6
348,944,2,6
944,1111,2,6
440,944,2,6
944,971,2,6
944,1013,2,6
944,1000,2,6
944,1078,2,6
596,944,2,6
243,944,2,6
616,944,2,6
279,944,2,6
944,994,2,6
248,944,2,6
944,1016,2,6
944,1167,2,6
944,1179,2,6
499,944,2,6
727,944,2,6
255,944,2,6
944,1152,2,6
602,944,2,6
889,944,2,6
599,944,2,6
200,1146,2,6
890,1146,2,6
1114,1146,2,6
367,1146,2,6
414,1146,2,6
301,1146,2,6
117,1146,2,6
348,1146,2,6
1111,1146,2,6
440,1146,2,6
971,1146,2,6
1013,1146,2,6
1000,1146,2,6
1078,1146,2,6
596,1146,2,6
243,1146,2,6
616,1146,2,6
279,1146,2,6
994,1146,2,6
248,1146,2,6
1016,1146,2,6
1146,1167,2,6
1146,1179,2,6
499,1146,2,6
727,1146,2,6
255,1146,2,6
1146,1152,2,6
602,1146,2,6
889,1146,2,6
599,1146,2,6
200,890,2,6
200,1114,2,6
200,367,2,6
200,414,2,6
200,301,2,6
117,200,2,6
200,348,2,6
200,1111,2,6
200,440,2,6
200,971,2,6
200,1013,2,6
200,1000,2,6
200,1078,2,6
200,596,2,6
200,243,2,6
200,616,2,6
200,279,2,6
200,994,2,6
200,248,2,6
200,1016,2,6
200,1167,2,6
200,1179,2,6
200,499,2,6
200,727,2,6
200,255,2,6
200,1152,2,6
200,602,2,6
200,889,2,6
200,599,2,6
890,1114,2,6
367,890,2,6
414,890,2,6
301,890,2,6
117,890,2,6
348,890,2,6
890,1111,2,6
440,890,2,6
890,971,2,6
890,1013,2,6
890,1000,2,6
890,1078,2,6
596,890,2,6
243,890,2,6
616,890,2,6
279,890,2,6
890,994,2,6
248,890,2,6
890,1016,2,6
890,1167,2,6
890,1179,2,6
499,890,2,6
727,890,2,6
255,890,2,6
890,1152,2,6
602,890,2,6
889,890,2,6
599,890,2,6
367,1114,2,6
414,1114,2,6
301,1114,2,6
117,1114,2,6
348,1114,2,6
1111,1114,2,6
440,1114,2,6
971,1114,2,6
1013,1114,2,6
1000,1114,2,6
1078,1114,2,6
596,1114,2,6
243,1114,2,6
616,1114,2,6
279,1114,2,6
994,1114,2,6
248,1114,2,6
1016,1114,2,6
1114,1167,2,6
1114,1179,2,6
499,1114,2,6
727,1114,2,6
255,1114,2,6
1114,1152,2,6
602,1114,2,6
889,1114,2,6
599,1114,2,6
367,414,2,6
301,367,2,6
117,367,2,6
348,367,2,6
367,1111,2,6
367,440,2,6
367,971,2,6
367,1013,2,6
367,1000,2,6
367,1078,2,6
367,596,2,6
243,367,2,6
367,616,2,6
279,367,2,6
367,994,2,6
248,367,2,6
367,1016,2,6
367,1167,2,6
367,1179,2,6
367,499,2,6
367,727,2,6
255,367,2,6
367,1152,2,6
367,602,2,6
367,889,2,6
367,599,2,6
301,414,2,6
117,414,2,6
348,414,2,6
414,1111,2,6
414,440,2,6
414,971,2,6
414,1013,2,6
414,1000,2,6
414,1078,2,6
414,596,2,6
243,414,2,6
414,616,2,6
279,414,2,6
414,994,2,6
248,414,2,6
414,1016,2,6
414,1167,2,6
414,1179,2,6
414,499,2,6
414,727,2,6
255,414,2,6
414,1152,2,6
414,602,2,6
414,889,2,6
414,599,2,6
117,301,2,6
301,348,2,6
301,1111,2,6
301,440,2,6
301,971,2,6
301,1013,2,6
301,1000,2,6
301,1078,2,6
301,596,2,6
243,301,2,6
301,616,2,6
279,301,2,6
301,994,2,6
248,301,2,6
301,1016,2,6
301,1167,2,6
301,1179,4,25
301,499,2,6
301,727,2,6
255,301,2,6
301,1152,2,6
301,602,2,6
301,889,2,6
301,599,2,6
117,348,2,6
117,1111,2,6
117,440,2,6
117,971,2,6
117,1013,2,6
117,1000,2,6
117,1078,2,6
117,596,2,6
117,243,2,6
117,616,2,6
117,279,2,6
117,994,2,6
117,248,2,6
117,1016,2,6
117,1167,2,6
117,1179,2,6
117,499,2,6
117,727,2,6
117,255,2,6
117,1152,2,6
117,602,2,6
117,889,2,6
117,599,2,6
348,1111,2,6
348,440,2,6
348,971,2,6
348,1013,2,6
348,1000,2,6
348,1078,2,6
348,596,2,6
243,348,2,6
348,616,2,6
279,348,2,6
348,994,2,6
248,348,2,6
348,1016,2,6
348,1167,2,6
348,1179,2,6
348,499,2,6
348,727,2,6
255,348,2,6
348,1152,2,6
348,602,2,6
348,889,2,6
348,599,2,6
440,1111,2,6
971,1111,2,6
1013,1111,2,6
1000,1111,2,6
1078,1111,2,6
596,1111,2,6
243,1111,2,6
616,1111,2,6
279,1111,2,6
994,1111,2,6
248,1111,2,6
1016,1111,2,6
1111,1167,2,6
1111,1179,2,6
499,1111,2,6
727,1111,2,6
255,1111,2,6
1111,1152,2,6
602,1111,2,6
889,1111,2,6
599,1111,2,6
440,971,2,6
440,1013,2,6
440,1000,2,6
440,1078,2,6
440,596,2,6
243,440,2,6
440,616,2,6
279,440,2,6
440,994,2,6
248,440,2,6
440,1016,2,6
440,1167,2,6
440,1179,2,6
440,499,2,6
440,727,2,6
255,440,2,6
440,1152,2,6
440,602,2,6
440,889,2,6
440,599,2,6
971,1013,2,6
971,1000,2,6
971,1078,2,6
596,971,2,6
243,971,2,6
616,971,2,6
279,971,2,6
971,994,2,6
248,971,2,6
971,1016,2,6
971,1167,2,6
971,1179,2,6
499,971,2,6
727,971,2,6
255,971,2,6
971,1152,2,6
602,971,2,6
889,971,2,6
599,971,2,6
1000,1013,2,6
1013,1078,2,6
596,1013,2,6
243,1013,2,6
616,1013,2,6
279,1013,2,6
994,1013,2,6
248,1013,2,6
1013,1016,2,6
1013,1167,2,6
1013,1179,2,6
499,1013,2,6
727,1013,2,6
255,1013,2,6
1013,1152,2,6
602,1013,2,6
889,1013,2,6
599,1013,2,6
1000,1078,2,6
596,1000,2,6
243,1000,2,6
616,1000,2,6
279,1000,2,6
994,1000,2,6
248,1000,2,6
1000,1016,2,6
1000,1167,2,6
1000,1179,2,6
499,1000,2,6
727,1000,2,6
255,1000,2,6
1000,1152,2,6
602,1000,2,6
889,1000,2,6
599,1000,2,6
596,1078,2,6
243,1078,2,6
616,1078,2,6
279,1078,2,6
994,1078,2,6
248,1078,2,6
1016,1078,2,6
1078,1167,2,6
1078,1179,2,6
499,1078,2,6
727,1078,2,6
255,1078,2,6
1078,1152,2,6
602,1078,2,6
889,1078,2,6
599,1078,2,6
243,596,2,6
596,616,2,6
279,596,2,6
596,994,2,6
248,596,2,6
596,1016,2,6
596,1167,2,6
596,1179,2,6
499,596,2,6
596,727,2,6
255,596,2,6
596,1152,2,6
596,602,2,6
596,889,2,6
596,599,2,6
243,616,2,6
243,279,2,6
243,994,2,6
243,248,2,6
243,1016,2,6
243,1167,2,6
243,1179,2,6
243,499,2,6
243,727,2,6
243,255,2,6
243,1152,2,6
243,602,2,6
243,889,2,6
243,599,2,6
279,616,2,6
616,994,2,6
248,616,2,6
616,1016,2,6
616,1167,2,6
616,1179,2,6
499,616,2,6
616,727,2,6
255,616,2,6
616,1152,2,6
602,616,2,6
616,889,2,6
599,616,2,6
279,994,2,6
248,279,2,6
279,1016,2,6
279,1167,2,6
279,1179,2,6
279,499,2,6
279,727,2,6
255,279,2,6
279,1152,2,6
279,602,2,6
279,889,2,6
279,599,2,6
248,994,2,6
994,1016,2,6
994,1167,2,6
994,1179,2,6
499,994,2,6
727,994,2,6
255,994,2,6
994,1152,2,6
602,994,2,6
889,994,2,6
599,994,2,6
248,1016,2,6
248,1167,2,6
248,1179,2,6
248,499,2,6
248,727,2,6
248,255,2,6
248,1152,2,6
248,602,2,6
248,889,2,6
248,599,2,6
1016,1167,2,6
1016,1179,2,6
499,1016,2,6
727,1016,2,6
255,1016,2,6
1016,1152,2,6
602,1016,2,6
889,1016,2,6
599,1016,2,6
1167,1179,2,6
499,1167,2,6
727,1167,2,6
255,1167,2,6
1152,1167,2,6
602,1167,2,6
889,1167,2,6
599,1167,2,6
499,1179,2,6
727,1179,2,6
255,1179,2,6
1152,1179,2,6
602,1179,2,6
889,1179,2,6
599,1179,2,6
499,727,2,6
255,499,2,6
499,1152,2,6
499,602,2,6
499,889,2,6
499,599,2,6
255,727,2,6
727,1152,2,6
602,727,2,6
727,889,2,6
599,727,2,6
255,1152,2,6
255,602,2,6
255,889,2,6
255,599,2,6
602,1152,2,6
889,1152,2,6
599,1152,2,6
602,889,2,6
599,602,2,6
599,889,2,6
129,649,1,1
649,846,1,1
649,783,1,1
649,747,1,1
649,1137,1,1
649,1033,1,1
85,649,1,1
417,649,1,1
129,846,1,1
129,783,1,1
129,747,1,1
129,1137,1,1
129,1033,1,1
85,129,1,1
129,417,1,1
783,846,1,1
747,846,1,1
846,1137,1,1
846,1033,2,1
85,846,2,1
417,846,2,1
747,783,1,1
783,1137,1,1
783,1033,1,1
85,783,1,1
417,783,1,1
747,1137,1,1
747,1033,1,1
85,747,1,1
417,747,1,1
1033,1137,1,1
85,1137,1,1
417,1137,1,1
85,1033,2,1
417,1033,2,1
85,417,2,1
27,1161,1,2
584,1161,1,2
564,1161,1,2
27,584,1,2
27,564,1,2
564,584,1,2
581,1138,1,0
580,1138,1,0
580,581,1,0
128,846,1,0
78,846,1,0
846,1122,1,0
846,873,1,0
846,1072,1,0
846,990,1,0
846,1151,1,0
415,846,1,0
78,128,1,0
85,128,1,0
128,1122,1,0
128,873,1,0
128,1072,1,0
128,990,1,0
128,1151,1,0
128,1033,1,0
128,415,1,0
128,417,1,0
78,85,1,0
78,1122,1,0
78,873,1,0
78,1072,1,0
78,990,1,0
78,1151,1,0
78,1033,1,0
78,415,1,0
78,417,1,0
85,1122,1,0
85,873,1,0
85,1072,1,0
85,990,1,0
85,1151,1,0
85,415,1,0
873,1122,1,0
1072,1122,1,0
990,1122,1,0
1122,1151,1,0
1033,1122,1,0
415,1122,1,0
417,1122,1,0
873,1072,1,0
873,990,1,0
873,1151,1,0
873,1033,1,0
415,873,1,0
417,873,1,0
990,1072,1,0
1072,1151,1,0
1033,1072,1,0
415,1072,1,0
417,1072,1,0
990,1151,1,0
990,1033,1,0
415,990,1,0
417,990,1,0
1033,1151,1,0
415,1151,1,0
417,1151,1,0
415,1033,1,0
415,417,1,0
449,651,1,14
86,301,1,15
224,976,1,1
601,1138,1,0
301,601,1,0
167,1138,1,0
112,1138,1,0
112,167,1,0
26,1105,4,7
26,917,4,7
917,1105,4,7
597,609,1,0
434,1028,2,1
757,1037,3,5
103,1037,3,5
884,1037,3,5
103,757,3,5
757,884,3,5
103,884,5,5
1037,1128,1,0
59,1037,1,0
10,1037,1,0
107,1037,1,0
316,1037,1,0
397,1037,1,0
410,1037,1,0
770,1037,1,0
460,1037,1,0
390,1037,1,0
960,1037,1,0
406,1037,1,0
328,1037,1,0
45,1037,1,0
757,1128,1,0
59,757,1,0
10,757,1,0
107,757,1,0
316,757,1,0
397,757,1,0
410,757,1,0
757,770,1,0
460,757,1,0
390,757,1,0
757,960,1,0
406,757,1,0
328,757,1,0
45,757,1,0
103,1128,1,0
59,103,1,0
10,103,1,0
103,107,1,0
103,316,1,0
103,397,1,0
103,410,1,0
103,770,1,0
103,460,1,0
103,390,1,0
103,960,1,0
103,406,1,0
103,328,1,0
45,103,1,0
884,1128,1,0
59,884,1,0
10,884,1,0
107,884,1,0
316,884,1,0
397,884,1,0
410,884,1,0
770,884,1,0
460,884,1,0
390,884,1,0
884,960,1,0
406,884,1,0
328,884,1,0
45,884,1,0
59,1128,1,0
10,1128,1,0
107,1128,1,0
316,1128,1,0
397,1128,1,0
410,1128,1,0
770,1128,1,0
460,1128,1,0
390,1128,1,0
960,1128,1,0
406,1128,1,0
328,1128,1,0
45,1128,1,0
10,59,1,0
59,107,1,0
59,316,1,0
59,397,1,0
59,410,1,0
59,770,1,0
59,460,1,0
59,390,1,0
59,960,1,0
59,406,1,0
59,328,1,0
45,59,1,0
10,107,1,0
10,316,1,0
10,397,1,0
10,410,1,0
10,770,1,0
10,460,1,0
10,390,1,0
10,960,1,0
10,406,1,0
10,328,1,0
10,45,1,0
107,316,1,0
107,397,1,0
107,410,1,0
107,770,1,0
107,460,1,0
107,390,1,0
107,960,1,0
107,406,1,0
107,328,1,0
45,107,1,0
316,397,1,0
316,410,1,0
316,770,1,0
316,460,1,0
316,390,1,0
316,960,1,0
316,406,1,0
316,328,1,0
45,316,1,0
397,410,1,0
397,770,1,0
397,460,1,0
390,397,1,0
397,960,1,0
397,406,1,0
328,397,1,0
45,397,1,0
410,770,1,0
410,460,1,0
390,410,1,0
410,960,1,0
406,410,1,0
328,410,1,0
45,410,1,0
460,770,1,0
390,770,1,0
770,960,1,0
406,770,1,0
328,770,1,0
45,770,1,0
390,460,1,0
460,960,1,0
406,460,1,0
328,460,1,0
45,460,1,0
390,960,1,0
390,406,1,0
328,390,1,0
45,390,1,0
406,960,1,0
328,960,1,0
45,960,1,0
328,406,1,0
45,406,1,0
45,328,1,0
917,963,1,5
369,963,1,5
369,917,1,5
384,917,2,6
325,917,2,6
656,917,2,6
34,917,2,6
325,384,2,6
384,656,2,6
34,384,2,6
325,656,2,6
34,325,2,6
547,917,2,0
103,547,2,0
547,884,2,0
103,917,2,0
884,917,2,0
483,864,1,0
325,864,1,0
68,864,1,0
354,864,1,0
419,864,1,0
519,864,1,0
226,864,1,0
841,864,1,0
516,864,1,0
325,483,2,0
68,483,1,0
354,483,1,0
419,483,2,0
483,519,1,0
226,483,1,0
483,841,1,0
483,516,1,0
68,325,1,0
325,354,1,0
325,419,2,0
325,519,1,0
226,325,1,0
325,841,1,0
68,354,1,0
68,419,1,0
68,519,1,0
68,226,1,0
68,841,1,0
68,516,1,0
354,419,1,0
354,519,1,0
226,354,1,0
354,841,1,0
354,516,1,0
419,519,1,0
226,419,1,0
419,841,1,0
419,516,1,0
226,519,1,0
519,841,1,0
516,519,1,0
226,841,1,0
226,516,1,0
516,841,1,0
724,991,1,1
530,724,1,1
724,1064,3,4
530,991,1,1
991,1064,1,1
530,1064,1,1
656,991,1,4
147,1070,1,0
67,1070,1,0
313,1070,1,0
531,1070,1,0
844,1070,1,0
856,1070,1,0
483,1070,1,0
325,1070,1,0
1064,1070,1,0
419,1070,1,0
1070,1110,1,0
561,1070,1,0
424,1070,1,0
47,1070,1,0
948,1070,1,0
655,1070,1,0
240,1070,1,0
91,1070,1,0
947,1070,1,0
634,1070,1,0
67,147,1,0
147,313,1,0
147,531,1,0
147,844,1,0
147,856,1,0
147,483,1,0
147,325,1,0
147,1064,1,0
147,419,1,0
147,1110,1,0
147,561,1,0
147,424,1,0
47,147,1,0
147,948,1,0
147,655,1,0
147,240,1,0
91,147,1,0
147,947,1,0
147,634,1,0
67,313,1,0
67,531,1,0
67,844,1,0
67,856,1,0
67,483,1,0
67,325,1,0
67,1064,1,0
67,419,1,0
67,1110,1,0
67,561,1,0
67,424,1,0
47,67,1,0
67,948,1,0
67,655,1,0
67,240,1,0
67,91,1,0
67,947,1,0
67,634,1,0
313,531,1,0
313,844,1,0
313,856,1,0
313,483,1,0
313,325,1,0
313,1064,1,0
313,419,1,0
313,1110,1,0
313,561,1,0
313,424,1,0
47,313,1,0
313,948,1,0
313,655,1,0
240,313,1,0
91,313,1,0
313,947,1,0
313,634,1,0
531,844,1,0
531,856,1,0
483,531,1,0
325,531,1,0
531,1064,1,0
419,531,1,0
531,1110,1,0
531,561,1,0
424,531,1,0
47,531,1,0
531,948,1,0
531,655,1,0
240,531,1,0
91,531,1,0
531,947,1,0
531,634,1,0
844,856,1,0
483,844,1,0
325,844,1,0
844,1064,1,0
419,844,1,0
844,1110,1,0
561,844,1,0
424,844,1,0
47,844,1,0
844,948,1,0
655,844,1,0
240,844,1,0
91,844,1,0
844,947,1,0
634,844,1,0
483,856,1,0
325,856,1,0
856,1064,1,0
419,856,1,0
856,1110,1,0
561,856,1,0
424,856,1,0
47,856,1,0
856,948,1,0
655,856,1,0
240,856,1,0
91,856,1,0
856,947,1,0
634,856,1,0
483,1064,1,0
483,1110,1,0
483,561,1,0
424,483,1,0
47,483,1,0
483,948,1,0
483,655,1,0
240,483,1,0
91,483,1,0
483,947,1,0
483,634,1,0
325,1064,1,0
325,1110,1,0
325,561,1,0
325,424,1,0
47,325,1,0
325,948,1,0
325,655,1,0
240,325,1,0
91,325,1,0
325,947,1,0
325,634,1,0
419,1064,1,0
1064,1110,1,0
561,1064,1,0
424,1064,1,0
47,1064,1,0
948,1064,1,0
655,1064,1,0
240,1064,1,0
91,1064,1,0
947,1064,1,0
634,1064,1,0
419,1110,1,0
419,561,1,0
419,424,1,0
47,419,1,0
419,948,1,0
419,655,1,0
240,419,1,0
91,419,1,0
419,947,1,0
419,634,1,0
561,1110,1,0
424,1110,1,0
47,1110,1,0
948,1110,1,0
655,1110,1,0
240,1110,1,0
91,1110,1,0
947,1110,1,0
634,1110,1,0
424,561,1,0
47,561,1,0
561,948,1,0
561,655,1,0
240,561,1,0
91,561,2,6
561,947,1,0
561,634,1,0
47,424,1,0
424,948,1,0
424,655,1,0
240,424,1,0
91,424,1,0
424,947,1,0
424,634,1,0
47,948,1,0
47,655,1,0
47,240,1,0
47,91,1,0
47,947,1,0
47,634,1,0
655,948,1,0
240,948,1,0
91,948,1,0
947,948,1,0
634,948,1,0
240,655,1,0
91,655,1,0
655,947,1,0
634,655,1,0
91,240,1,0
240,947,1,0
240,634,1,0
91,947,1,0
91,634,1,0
634,947,1,0
34,1135,1,2
34,182,1,2
34,475,4,5
182,1135,1,2
475,1135,1,2
182,475,1,2
34,756,1,1
34,480,2,1
480,756,1,1
475,756,1,1
475,480,2,1
917,1157,3,3
357,551,1,6
357,1025,1,6
357,1029,1,6
357,546,1,6
357,481,1,6
357,561,1,6
74,357,1,6
357,364,1,6
196,357,1,6
357,532,1,6
357,624,1,6
357,850,1,6
357,525,1,6
69,357,1,6
357,869,1,6
357,768,1,6
357,847,1,6
357,503,1,6
357,587,1,6
264,357,1,6
35,357,1,6
357,821,1,6
91,357,1,6
357,365,1,6
357,1123,1,6
357,569,1,6
357,899,1,6
357,677,1,6
222,357,1,6
357,1047,1,6
357,1004,1,6
215,357,1,6
357,575,1,6
131,357,1,6
357,482,1,6
357,648,1,6
288,357,1,6
357,744,1,6
145,357,1,6
357,454,1,6
357,692,1,6
225,357,1,6
357,1059,1,6
357,543,1,6
346,357,1,6
551,1025,1,6
551,1029,1,6
546,551,1,6
481,551,1,6
551,561,1,6
74,551,1,6
364,551,1,6
196,551,1,6
532,551,1,6
551,624,1,6
551,850,1,6
525,551,1,6
69,551,1,6
551,869,1,6
551,768,1,6
551,847,1,6
503,551,1,6
551,587,1,6
264,551,1,6
35,551,1,6
551,821,1,6
91,551,1,6
365,551,1,6
551,1123,1,6
551,569,1,6
551,899,1,6
551,677,1,6
222,551,1,6
551,1047,1,6
551,1004,1,6
215,551,1,6
551,575,1,6
131,551,1,6
482,551,1,6
551,648,1,6
288,551,1,6
551,744,1,6
145,551,1,6
454,551,1,6
551,692,1,6
225,551,1,6
551,1059,1,6
543,551,1,6
346,551,1,6
1025,1029,1,6
546,1025,1,6
481,1025,1,6
561,1025,1,6
74,1025,1,6
364,1025,1,6
196,1025,1,6
532,1025,1,6
624,1025,1,6
850,1025,1,6
525,1025,1,6
69,1025,1,6
869,1025,1,6
768,1025,1,6
847,1025,1,6
503,1025,1,6
587,1025,1,6
264,1025,1,6
35,1025,1,6
821,1025,1,6
91,1025,1,6
365,1025,1,6
1025,1123,1,6
569,1025,1,6
899,1025,1,6
677,1025,1,6
222,1025,1,6
1025,1047,1,6
1004,1025,1,6
215,1025,1,6
575,1025,1,6
131,1025,1,6
482,1025,1,6
648,1025,1,6
288,1025,1,6
744,1025,1,6
145,1025,1,6
454,1025,1,6
692,1025,1,6
225,1025,1,6
1025,1059,1,6
543,1025,1,6
346,1025,1,6
546,1029,1,6
481,1029,1,6
561,1029,1,6
74,1029,1,6
364,1029,1,6
196,1029,1,6
532,1029,1,6
624,1029,1,6
850,1029,1,6
525,1029,1,6
69,1029,1,6
869,1029,1,6
768,1029,1,6
847,1029,1,6
503,1029,1,6
587,1029,1,6
264,1029,1,6
35,1029,1,6
821,1029,1,6
91,1029,1,6
365,1029,1,6
1029,1123,1,6
569,1029,1,6
899,1029,1,6
677,1029,1,6
222,1029,1,6
1029,1047,1,6
1004,1029,1,6
215,1029,1,6
575,1029,1,6
131,1029,1,6
482,1029,1,6
648,1029,1,6
288,1029,1,6
744,1029,1,6
145,1029,1,6
454,1029,1,6
692,1029,1,6
225,1029,1,6
1029,1059,1,6
543,1029,1,6
346,1029,1,6
481,546,1,6
546,561,1,6
74,546,1,6
364,546,1,6
196,546,1,6
532,546,1,6
546,624,1,6
546,850,1,6
525,546,1,6
69,546,1,6
546,869,1,6
546,768,1,6
546,847,1,6
503,546,1,6
546,587,1,6
264,546,1,6
35,546,1,6
546,821,1,6
91,546,1,6
365,546,1,6
546,1123,1,6
546,569,1,6
546,899,1,6
546,677,1,6
222,546,1,6
546,1047,1,6
546,1004,1,6
215,546,1,6
546,575,1,6
131,546,1,6
482,546,1,6
546,648,1,6
288,546,1,6
546,744,1,6
145,546,1,6
454,546,1,6
546,692,1,6
225,546,1,6
546,1059,1,6
543,546,1,6
346,546,1,6
481,561,1,6
74,481,1,6
364,481,1,6
196,481,1,6
481,532,1,6
481,624,1,6
481,850,1,6
481,525,1,6
69,481,1,6
481,869,1,6
481,768,1,6
481,847,1,6
481,503,1,6
481,587,1,6
264,481,1,6
35,481,1,6
481,821,1,6
91,481,1,6
365,481,1,6
481,1123,1,6
481,569,1,6
481,899,1,6
481,677,1,6
222,481,1,6
481,1047,1,6
481,1004,1,6
215,481,1,6
481,575,1,6
131,481,1,6
481,482,1,6
481,648,1,6
288,481,1,6
481,744,1,6
145,481,1,6
454,481,1,6
481,692,1,6
225,481,1,6
481,1059,1,6
481,543,1,6
346,481,1,6
74,561,1,6
364,561,1,6
196,561,1,6
532,561,1,6
561,624,1,6
561,850,1,6
525,561,1,6
69,561,1,6
561,869,1,6
561,768,1,6
561,847,1,6
503,561,1,6
561,587,1,6
264,561,1,6
35,561,1,6
561,821,1,6
365,561,1,6
561,1123,1,6
561,569,1,6
561,899,1,6
561,677,1,6
222,561,1,6
561,1047,1,6
561,1004,1,6
215,561,1,6
561,575,1,6
131,561,1,6
482,561,1,6
561,648,1,6
288,561,1,6
561,744,1,6
145,561,1,6
454,561,1,6
561,692,1,6
225,561,1,6
561,1059,1,6
543,561,1,6
346,561,1,6
74,364,1,6
74,196,1,6
74,532,1,6
74,624,1,6
74,850,1,6
74,525,1,6
69,74,1,6
74,869,1,6
74,768,1,6
74,847,1,6
74,503,1,6
74,587,1,6
74,264,1,6
35,74,1,6
74,821,1,6
74,91,1,6
74,365,1,6
74,1123,1,6
74,569,1,6
74,899,1,6
74,677,1,6
74,222,1,6
74,1047,1,6
74,1004,1,6
74,215,1,6
74,575,1,6
74,131,1,6
74,482,1,6
74,648,1,6
74,288,1,6
74,744,1,6
74,145,1,6
74,454,1,6
74,692,1,6
74,225,1,6
74,1059,1,6
74,543,1,6
74,346,1,6
196,364,1,6
364,532,1,6
364,624,1,6
364,850,1,6
364,525,1,6
69,364,1,6
364,869,1,6
364,768,1,6
364,847,1,6
364,503,1,6
364,587,1,6
264,364,1,6
35,364,1,6
364,821,1,6
91,364,1,6
364,365,1,6
364,1123,1,6
364,569,1,6
364,899,1,6
364,677,1,6
222,364,1,6
364,1047,1,6
364,1004,1,6
215,364,1,6
364,575,1,6
131,364,1,6
364,482,1,6
364,648,1,6
288,364,1,6
364,744,1,6
145,364,1,6
364,454,1,6
364,692,1,6
225,364,1,6
364,1059,1,6
364,543,1,6
346,364,1,6
196,532,1,6
196,624,1,6
196,850,1,6
196,525,1,6
69,196,1,6
196,869,1,6
196,768,1,6
196,847,1,6
196,503,1,6
196,587,1,6
196,264,1,6
35,196,1,6
196,821,1,6
91,196,1,6
196,365,1,6
196,1123,1,6
196,569,1,6
196,899,1,6
196,677,1,6
196,222,1,6
196,1047,1,6
196,1004,1,6
196,215,1,6
196,575,1,6
131,196,1,6
196,482,1,6
196,648,1,6
196,288,1,6
196,744,1,6
145,196,1,6
196,454,1,6
196,692,1,6
196,225,1,6
196,1059,1,6
196,543,1,6
196,346,1,6
532,624,1,6
532,850,1,6
525,532,1,6
69,532,1,6
532,869,1,6
532,768,1,6
532,847,1,6
503,532,1,6
532,587,1,6
264,532,1,6
35,532,1,6
532,821,1,6
91,532,1,6
365,532,1,6
532,1123,1,6
532,569,1,6
532,899,1,6
532,677,1,6
222,532,1,6
532,1047,1,6
532,1004,1,6
215,532,1,6
532,575,1,6
131,532,1,6
482,532,1,6
532,648,1,6
288,532,1,6
532,744,1,6
145,532,1,6
454,532,1,6
532,692,1,6
225,532,1,6
532,1059,1,6
532,543,1,6
346,532,1,6
624,850,1,6
525,624,1,6
69,624,1,6
624,869,1,6
624,768,1,6
624,847,1,6
503,624,1,6
587,624,1,6
264,624,1,6
35,624,1,6
624,821,1,6
91,624,1,6
365,624,1,6
624,1123,1,6
569,624,1,6
624,899,1,6
624,677,1,6
222,624,1,6
624,1047,1,6
624,1004,1,6
215,624,1,6
575,624,1,6
131,624,1,6
482,624,1,6
624,648,1,6
288,624,1,6
624,744,1,6
145,624,1,6
454,624,1,6
624,692,1,6
225,624,1,6
624,1059,1,6
543,624,1,6
346,624,1,6
525,850,1,6
69,850,1,6
850,869,1,6
768,850,1,6
847,850,1,6
503,850,1,6
587,850,1,6
264,850,1,6
35,850,1,6
821,850,1,6
91,850,1,6
365,850,1,6
850,1123,1,6
569,850,1,6
850,899,1,6
677,850,1,6
222,850,1,6
850,1047,1,6
850,1004,1,6
215,850,1,6
575,850,1,6
131,850,1,6
482,850,1,6
648,850,1,6
288,850,1,6
744,850,1,6
145,850,1,6
454,850,1,6
692,850,1,6
225,850,1,6
850,1059,1,6
543,850,1,6
346,850,1,6
69,525,1,6
525,869,1,6
525,768,1,6
525,847,1,6
503,525,1,6
525,587,1,6
264,525,1,6
35,525,1,6
